,tubule_diameters,tubule_sizes,tubule_distance_to_closest_instance,sampleID,Time_score
48572,20.12,769.37,0.34,VALIGA_wgw9n3lny9,242
48573,26.72,1589.45,2.26,VALIGA_wgw9n3lny9,242
48574,66.86,11188.78,1.35,VALIGA_wgw9n3lny9,242
48575,59.21,3391.65,1.69,VALIGA_wgw9n3lny9,242
48576,58.89,4741.62,2.13,VALIGA_wgw9n3lny9,242
48577,48.56,13297.54,1.07,VALIGA_wgw9n3lny9,242
48578,16.68,300.31,9.73,VALIGA_wgw9n3lny9,242
48579,59.12,10365.17,1.97,VALIGA_wgw9n3lny9,242
48580,43.44,2758.62,1.22,VALIGA_wgw9n3lny9,242
48581,58.46,7091.33,1.69,VALIGA_wgw9n3lny9,242
48582,37.7,2357.11,2.45,VALIGA_wgw9n3lny9,242
48583,63.15,6851.63,2.02,VALIGA_wgw9n3lny9,242
48584,74.5,5471.18,1.51,VALIGA_wgw9n3lny9,242
48585,66.67,5056.14,1.97,VALIGA_wgw9n3lny9,242
48586,36.57,1562.16,0.34,VALIGA_wgw9n3lny9,242
48587,15.99,494.53,7.99,VALIGA_wgw9n3lny9,242
48588,51.14,5325.18,3.02,VALIGA_wgw9n3lny9,242
48589,43.13,2028.03,5.73,VALIGA_wgw9n3lny9,242
48590,42.62,2845.15,1.91,VALIGA_wgw9n3lny9,242
48591,38.54,6200.3,1.69,VALIGA_wgw9n3lny9,242
48592,15.64,393.21,13.02,VALIGA_wgw9n3lny9,242
48593,44.71,3349.57,0.34,VALIGA_wgw9n3lny9,242
48594,44.13,2096.6,0.34,VALIGA_i28ptop34l,431
48595,25.1,686.02,0.34,VALIGA_i28ptop34l,431
48596,29.12,1412.74,0.34,VALIGA_i28ptop34l,431
48597,29.95,2609.66,0.34,VALIGA_i28ptop34l,431
48598,44.38,2277.28,7.42,VALIGA_i28ptop34l,431
48599,25.95,2028.82,0.34,VALIGA_i28ptop34l,431
48600,45.47,4618.81,5.06,VALIGA_i28ptop34l,431
48601,28.4,1296.53,0.34,VALIGA_i28ptop34l,431
48602,55.98,3362.76,2.7,VALIGA_i28ptop34l,431
48603,18.75,442.9,0.34,VALIGA_i28ptop34l,431
48604,37.2,4790.85,1.35,VALIGA_i28ptop34l,431
48605,34.34,3296.47,0.34,VALIGA_i28ptop34l,431
48606,22.02,828.84,1.35,VALIGA_i28ptop34l,431
48607,27.52,1848.71,2.02,VALIGA_i28ptop34l,431
48608,28.31,1096.4,6.07,VALIGA_i28ptop34l,431
48609,14.85,594.02,1.82,VALIGA_i28ptop34l,431
48610,23.9,555.14,2.16,VALIGA_i28ptop34l,431
48611,24.28,1109.7,0.34,VALIGA_i28ptop34l,431
48612,20.29,887.51,3.82,VALIGA_i28ptop34l,431
48613,40.15,13064.89,2.43,VALIGA_i28ptop34l,431
48614,31.07,2957.16,1.39,VALIGA_i28ptop34l,431
48615,25.85,1120.39,5.53,VALIGA_i28ptop34l,431
48616,36.47,1590.7,1.69,VALIGA_i28ptop34l,431
48617,16.21,482.36,12.52,VALIGA_i28ptop34l,431
48618,32.99,4111.21,3.37,VALIGA_i28ptop34l,431
48619,39.52,1698.38,1.35,VALIGA_i28ptop34l,431
48620,27.68,1287.43,1.82,VALIGA_i28ptop34l,431
48621,21.43,677.6,2.02,VALIGA_i28ptop34l,431
48622,17.51,674.08,0.34,VALIGA_i28ptop34l,431
48623,26.75,1022.26,2.63,VALIGA_i28ptop34l,431
48624,20.23,446.66,0.75,VALIGA_i28ptop34l,431
48625,41.38,2243.96,3.05,VALIGA_i28ptop34l,431
48626,29.58,1409.56,7.29,VALIGA_i28ptop34l,431
48627,34.82,2040.54,0.75,VALIGA_i28ptop34l,431
48628,24.44,1428.55,3.02,VALIGA_i28ptop34l,431
48629,23.41,537.06,2.63,VALIGA_i28ptop34l,431
48630,17.59,308.04,12.84,VALIGA_i28ptop34l,431
48631,20.29,387.98,14.31,VALIGA_i28ptop34l,431
48632,29.28,731.84,2.38,VALIGA_i28ptop34l,431
48633,30.43,1429.68,0.95,VALIGA_i28ptop34l,431
48634,30.16,1708.05,1.35,VALIGA_i28ptop34l,431
48635,18.52,569.35,7.04,VALIGA_i28ptop34l,431
48636,26.71,737.75,4.86,VALIGA_i28ptop34l,431
48637,25.81,1006.22,4.44,VALIGA_i28ptop34l,431
48638,29.28,1840.86,4.29,VALIGA_i28ptop34l,431
48639,20.92,1287.77,6.51,VALIGA_i28ptop34l,431
48640,30.16,1081.62,2.36,VALIGA_i28ptop34l,431
48641,34.05,1179.75,14.33,VALIGA_i28ptop34l,431
48642,20.21,988.37,0.34,VALIGA_i28ptop34l,431
48643,25.64,570.83,16.44,VALIGA_i28ptop34l,431
48644,43.22,2677.43,3.37,VALIGA_i28ptop34l,431
48645,47.6,3871.85,5.73,VALIGA_i28ptop34l,431
48646,26.52,739.57,4.38,VALIGA_i28ptop34l,431
48647,58.25,3450.66,4.38,VALIGA_i28ptop34l,431
48648,14.73,251.76,7.7,VALIGA_i28ptop34l,431
48649,32.96,3019.47,3.37,VALIGA_i28ptop34l,431
48650,17.82,334.88,2.13,VALIGA_i28ptop34l,431
48651,37.57,1413.88,5.73,VALIGA_i28ptop34l,431
48652,54.29,2787.05,2.13,VALIGA_i28ptop34l,431
48653,28.65,981.78,9.2,VALIGA_i28ptop34l,431
48654,11.95,347.39,0.34,VALIGA_i28ptop34l,431
48655,36.42,1383.4,1.69,VALIGA_i28ptop34l,431
48656,39.12,1456.86,12.37,VALIGA_i28ptop34l,431
48657,19.7,641.21,6.44,VALIGA_i28ptop34l,431
48658,12.16,397.19,7.08,VALIGA_i28ptop34l,431
48659,13.3,207.07,3.58,VALIGA_i28ptop34l,431
48660,23.26,1322.45,1.22,VALIGA_i28ptop34l,431
48661,44.79,4635.98,1.22,VALIGA_i28ptop34l,431
48662,19.09,1266.62,12.72,VALIGA_i28ptop34l,431
48663,24.55,610.17,14.55,VALIGA_i28ptop34l,431
48664,47.73,8229.35,2.7,VALIGA_i28ptop34l,431
48665,32.62,1693.15,2.26,VALIGA_i28ptop34l,431
48666,23.41,544.11,3.32,VALIGA_i28ptop34l,431
48667,21.58,940.05,0.34,VALIGA_i28ptop34l,431
48668,13.09,375.93,0.34,VALIGA_i28ptop34l,431
48669,14.48,515.45,2.26,VALIGA_i28ptop34l,431
48670,36.32,1651.99,3.32,VALIGA_i28ptop34l,431
48671,39.52,2045.31,2.63,VALIGA_i28ptop34l,431
48672,47.84,5203.62,1.72,VALIGA_i28ptop34l,431
48673,15.39,275.75,9.38,VALIGA_i28ptop34l,431
48674,30.08,2181.08,4.83,VALIGA_i28ptop34l,431
48675,29.67,1772.29,0.34,VALIGA_i28ptop34l,431
48676,20.91,1520.65,1.22,VALIGA_i28ptop34l,431
48677,23.46,482.93,1.22,VALIGA_i28ptop34l,431
48678,39.12,2678.91,13.56,VALIGA_i28ptop34l,431
48679,42.89,1774.23,4.06,VALIGA_i28ptop34l,431
48680,32.71,1475.96,2.7,VALIGA_i28ptop34l,431
48681,31.58,1153.03,4.29,VALIGA_i28ptop34l,431
48682,45.32,2916.79,1.72,VALIGA_i28ptop34l,431
48683,30.12,1137.11,2.88,VALIGA_i28ptop34l,431
48684,25.91,1077.41,1.97,VALIGA_i28ptop34l,431
48685,39.12,1460.5,5.89,VALIGA_i28ptop34l,431
48686,31.59,3231.54,3.72,VALIGA_i28ptop34l,431
48687,45.02,2106.37,2.88,VALIGA_i28ptop34l,431
48688,21.12,443.24,4.29,VALIGA_i28ptop34l,431
48689,41.45,1541.35,4.29,VALIGA_i28ptop34l,431
48690,20.23,876.59,2.7,VALIGA_i28ptop34l,431
48691,41.34,1723.74,3.18,VALIGA_i28ptop34l,431
48692,11.54,217.98,0.34,VALIGA_i28ptop34l,431
48693,27.19,917.3,2.05,VALIGA_i28ptop34l,431
48694,31.81,1309.04,0.34,VALIGA_0lo5yk556r,218
48695,12.81,353.3,0.34,VALIGA_0lo5yk556r,218
48696,31.67,2821.05,1.22,VALIGA_0lo5yk556r,218
48697,31.78,1777.3,2.05,VALIGA_0lo5yk556r,218
48698,29.05,1636.3,0.34,VALIGA_0lo5yk556r,218
48699,17.55,779.03,0.34,VALIGA_0lo5yk556r,218
48700,22.26,670.78,0.34,VALIGA_0lo5yk556r,218
48701,60.94,5756.03,1.51,VALIGA_0lo5yk556r,218
48702,44.58,3614.63,0.34,VALIGA_0lo5yk556r,218
48703,44.49,2889.61,1.69,VALIGA_0lo5yk556r,218
48704,35.0,3771.55,2.26,VALIGA_0lo5yk556r,218
48705,47.27,9955.7,0.34,VALIGA_0lo5yk556r,218
48706,28.65,1331.89,3.93,VALIGA_0lo5yk556r,218
48707,22.66,580.61,6.94,VALIGA_0lo5yk556r,218
48708,25.04,1365.1,1.69,VALIGA_0lo5yk556r,218
48709,33.87,1871.11,1.69,VALIGA_0lo5yk556r,218
48710,24.18,1387.38,1.22,VALIGA_0lo5yk556r,218
48711,33.87,1821.76,1.69,VALIGA_0lo5yk556r,218
48712,21.17,450.07,3.11,VALIGA_0lo5yk556r,218
48713,9.66,342.04,0.34,VALIGA_0lo5yk556r,218
48714,22.27,490.55,7.04,VALIGA_0lo5yk556r,218
48715,28.58,963.13,2.26,VALIGA_0lo5yk556r,218
48716,37.31,2269.78,2.13,VALIGA_0lo5yk556r,218
48717,57.44,3517.18,1.43,VALIGA_0lo5yk556r,218
48718,43.3,2511.64,1.82,VALIGA_0lo5yk556r,218
48719,50.36,8517.04,1.72,VALIGA_0lo5yk556r,218
48720,45.31,2000.74,1.72,VALIGA_0lo5yk556r,218
48721,24.44,829.75,5.06,VALIGA_0lo5yk556r,218
48722,20.24,416.52,6.27,VALIGA_0lo5yk556r,218
48723,51.88,2734.63,1.39,VALIGA_0lo5yk556r,218
48724,21.3,1286.98,1.69,VALIGA_0lo5yk556r,218
48725,30.68,950.62,1.82,VALIGA_0lo5yk556r,218
48726,29.13,4370.81,1.07,VALIGA_0lo5yk556r,218
48727,16.03,351.48,1.51,VALIGA_0lo5yk556r,218
48728,47.27,2368.02,1.97,VALIGA_0lo5yk556r,218
48729,58.33,7941.32,1.43,VALIGA_0lo5yk556r,218
48730,26.93,916.85,1.69,VALIGA_0lo5yk556r,218
48731,16.33,1003.84,0.34,VALIGA_0lo5yk556r,218
48732,38.15,1469.94,1.69,VALIGA_0lo5yk556r,218
48733,24.51,847.37,0.34,VALIGA_0lo5yk556r,218
48734,45.87,3154.67,2.63,VALIGA_0lo5yk556r,218
48735,19.31,389.8,2.45,VALIGA_0lo5yk556r,218
48736,13.49,193.31,5.01,VALIGA_0lo5yk556r,218
48737,17.65,297.47,1.39,VALIGA_0lo5yk556r,218
48738,45.43,2260.57,1.69,VALIGA_0lo5yk556r,218
48739,37.97,2168.69,1.39,VALIGA_0lo5yk556r,218
48740,23.6,925.26,0.34,VALIGA_0lo5yk556r,218
48741,53.83,4231.06,1.01,VALIGA_0lo5yk556r,218
48742,38.75,3986.69,1.91,VALIGA_0lo5yk556r,218
48743,18.88,694.77,0.34,VALIGA_0lo5yk556r,218
48744,34.97,4447.11,1.97,VALIGA_0lo5yk556r,218
48745,33.54,2191.32,1.35,VALIGA_0lo5yk556r,218
48746,41.21,3027.32,2.63,VALIGA_0lo5yk556r,218
48747,43.84,6690.96,1.69,VALIGA_0lo5yk556r,218
48748,21.59,722.06,1.07,VALIGA_0lo5yk556r,218
48749,34.45,3381.41,0.34,VALIGA_0lo5yk556r,218
48750,58.96,3856.61,4.68,VALIGA_0lo5yk556r,218
48751,17.86,281.21,2.38,VALIGA_0lo5yk556r,218
48752,22.42,618.47,6.07,VALIGA_0lo5yk556r,218
48753,25.91,888.08,7.4,VALIGA_0lo5yk556r,218
48754,28.87,1353.04,1.07,VALIGA_0lo5yk556r,218
48755,49.47,2744.06,1.82,VALIGA_0lo5yk556r,218
48756,51.26,5180.2,1.43,VALIGA_0lo5yk556r,218
48757,27.68,858.17,6.68,VALIGA_0lo5yk556r,218
48758,14.59,279.39,5.28,VALIGA_0lo5yk556r,218
48759,35.02,1702.25,1.01,VALIGA_0lo5yk556r,218
48760,20.12,608.01,9.41,VALIGA_0lo5yk556r,218
48761,16.9,315.55,2.13,VALIGA_0lo5yk556r,218
48762,34.76,1762.17,1.39,VALIGA_0lo5yk556r,218
48763,49.63,4559.68,0.34,VALIGA_0lo5yk556r,218
48764,37.57,3510.36,1.07,VALIGA_0lo5yk556r,218
48765,21.43,970.06,2.26,VALIGA_0lo5yk556r,218
48766,17.55,530.35,5.28,VALIGA_0lo5yk556r,218
48767,16.7,383.77,0.34,VALIGA_0lo5yk556r,218
48768,54.91,8085.62,0.95,VALIGA_0lo5yk556r,218
48769,40.49,3238.93,3.37,VALIGA_0lo5yk556r,218
48770,65.17,6568.49,3.11,VALIGA_0lo5yk556r,218
48771,48.02,3623.96,2.02,VALIGA_0lo5yk556r,218
48772,44.71,1893.85,1.97,VALIGA_0lo5yk556r,218
48773,50.44,6906.33,1.22,VALIGA_0lo5yk556r,218
48774,46.85,6856.63,1.01,VALIGA_0lo5yk556r,218
48775,37.73,1401.37,5.49,VALIGA_0lo5yk556r,218
48776,26.98,641.21,4.06,VALIGA_0lo5yk556r,218
48777,55.29,13903.28,1.39,VALIGA_0lo5yk556r,218
48778,35.71,2565.77,2.13,VALIGA_0lo5yk556r,218
48779,41.6,6921.56,7.49,VALIGA_0lo5yk556r,218
48780,39.12,2249.08,4.83,VALIGA_0lo5yk556r,218
48781,46.02,3922.9,4.83,VALIGA_0lo5yk556r,218
48782,49.51,6345.62,1.07,VALIGA_0lo5yk556r,218
48783,38.98,1568.52,1.69,VALIGA_0lo5yk556r,218
48784,26.85,724.34,1.43,VALIGA_0lo5yk556r,218
48785,15.73,381.04,1.97,VALIGA_0lo5yk556r,218
48786,51.63,4360.0,1.97,VALIGA_0lo5yk556r,218
48787,39.15,1783.78,2.26,VALIGA_0lo5yk556r,218
48788,52.67,6086.93,0.34,VALIGA_0lo5yk556r,218
48789,18.81,397.76,1.82,VALIGA_0lo5yk556r,218
48790,43.13,1872.02,1.43,VALIGA_0lo5yk556r,218
48791,18.41,1122.32,1.07,VALIGA_0lo5yk556r,218
48792,23.53,612.67,2.88,VALIGA_0lo5yk556r,218
48793,14.43,354.89,10.98,VALIGA_0lo5yk556r,218
48794,24.13,762.77,0.34,VALIGA_ft49ekn4lq,25
48795,15.51,1118.57,0.34,VALIGA_ft49ekn4lq,25
48796,16.7,403.1,0.34,VALIGA_ft49ekn4lq,25
48797,42.87,3161.72,0.34,VALIGA_ft49ekn4lq,25
48798,32.41,2437.27,0.34,VALIGA_ft49ekn4lq,25
48799,37.54,1773.54,0.34,VALIGA_ft49ekn4lq,25
48800,18.88,471.67,3.03,VALIGA_ft49ekn4lq,25
48801,16.19,382.07,3.71,VALIGA_ft49ekn4lq,25
48802,35.75,1245.47,6.44,VALIGA_ft49ekn4lq,25
48803,10.79,249.14,0.34,VALIGA_ft49ekn4lq,25
48804,43.73,3579.5,0.34,VALIGA_ft49ekn4lq,25
48805,24.7,1287.2,0.34,VALIGA_ft49ekn4lq,25
48806,26.31,1099.13,0.34,VALIGA_ft49ekn4lq,25
48807,17.51,548.77,5.4,VALIGA_ft49ekn4lq,25
48808,23.72,868.18,0.34,VALIGA_ft49ekn4lq,25
48809,21.96,1166.56,3.52,VALIGA_ft49ekn4lq,25
48810,14.53,459.85,0.34,VALIGA_ft49ekn4lq,25
48811,36.15,1686.21,0.34,VALIGA_ft49ekn4lq,25
48812,26.19,1148.93,0.34,VALIGA_ft49ekn4lq,25
48813,39.15,4135.09,0.34,VALIGA_ft49ekn4lq,25
48814,11.47,205.59,0.34,VALIGA_ft49ekn4lq,25
48815,12.88,242.2,0.34,VALIGA_ft49ekn4lq,25
48816,57.8,9562.38,0.34,VALIGA_ft49ekn4lq,25
48817,11.47,364.44,1.39,VALIGA_ft49ekn4lq,25
48818,13.49,592.66,5.98,VALIGA_ft49ekn4lq,25
48819,41.23,2299.46,0.34,VALIGA_ft49ekn4lq,25
48820,33.16,3849.9,0.34,VALIGA_ft49ekn4lq,25
48821,21.68,746.17,3.63,VALIGA_ft49ekn4lq,25
48822,40.12,4490.54,2.36,VALIGA_ft49ekn4lq,25
48823,59.7,4892.97,0.34,VALIGA_ft49ekn4lq,25
48824,11.47,326.8,1.01,VALIGA_ft49ekn4lq,25
48825,68.78,13203.39,0.34,VALIGA_ft49ekn4lq,25
48826,39.28,1685.99,2.63,VALIGA_ft49ekn4lq,25
48827,33.29,3840.46,0.34,VALIGA_ft49ekn4lq,25
48828,34.34,2600.11,0.34,VALIGA_ft49ekn4lq,25
48829,11.78,299.4,0.34,VALIGA_ft49ekn4lq,25
48830,45.64,2900.64,0.34,VALIGA_ft49ekn4lq,25
48831,18.75,464.85,0.34,VALIGA_ft49ekn4lq,25
48832,33.48,1400.12,0.34,VALIGA_ft49ekn4lq,25
48833,25.81,1515.08,0.34,VALIGA_ft49ekn4lq,25
48834,62.82,11342.06,0.34,VALIGA_ft49ekn4lq,25
48835,37.09,1734.2,0.34,VALIGA_ft49ekn4lq,25
48836,49.95,2552.12,0.34,VALIGA_ft49ekn4lq,25
48837,58.76,7831.25,0.34,VALIGA_ft49ekn4lq,25
48838,24.7,898.31,0.34,VALIGA_ft49ekn4lq,25
48839,39.81,3962.13,0.34,VALIGA_ft49ekn4lq,25
48840,54.23,6438.75,1.01,VALIGA_ft49ekn4lq,25
48841,28.58,1156.1,0.34,VALIGA_ft49ekn4lq,25
48842,16.9,741.28,0.34,VALIGA_ft49ekn4lq,25
48843,69.62,11976.57,0.34,VALIGA_ft49ekn4lq,25
48844,32.71,2239.3,0.34,VALIGA_ft49ekn4lq,25
48845,17.19,732.98,0.34,VALIGA_ft49ekn4lq,25
48846,25.42,1542.83,0.34,VALIGA_ft49ekn4lq,25
48847,33.29,8435.39,0.34,VALIGA_ft49ekn4lq,25
48848,48.94,3004.69,0.34,VALIGA_ft49ekn4lq,25
48849,42.59,2516.64,0.34,VALIGA_ft49ekn4lq,25
48850,37.77,1884.07,3.02,VALIGA_ft49ekn4lq,25
48851,24.44,758.9,2.72,VALIGA_ft49ekn4lq,25
48852,22.9,1075.13,0.34,VALIGA_ft49ekn4lq,25
48853,58.33,4069.59,3.2,VALIGA_ft49ekn4lq,25
48854,53.16,14137.64,0.34,VALIGA_ft49ekn4lq,25
48855,61.89,4178.41,0.34,VALIGA_ft49ekn4lq,25
48856,34.39,1579.78,1.39,VALIGA_ft49ekn4lq,25
48857,52.68,4052.19,0.34,VALIGA_ft49ekn4lq,25
48858,68.39,4975.41,1.39,VALIGA_ft49ekn4lq,25
48859,10.12,257.44,0.34,VALIGA_ft49ekn4lq,25
48860,12.16,194.22,1.01,VALIGA_ft49ekn4lq,25
48861,80.48,14813.53,1.22,VALIGA_ft49ekn4lq,25
48862,43.35,2348.81,2.36,VALIGA_ft49ekn4lq,25
48863,42.49,4402.65,1.22,VALIGA_ft49ekn4lq,25
48864,16.53,686.36,0.34,VALIGA_ft49ekn4lq,25
48865,50.22,3815.33,0.34,VALIGA_ft49ekn4lq,25
48866,15.26,280.3,0.34,VALIGA_ft49ekn4lq,25
48867,76.02,14383.71,2.16,VALIGA_ft49ekn4lq,25
48868,56.85,11291.57,1.69,VALIGA_ft49ekn4lq,25
48869,53.33,6681.07,1.01,VALIGA_ft49ekn4lq,25
48870,63.04,5663.58,2.05,VALIGA_ft49ekn4lq,25
48871,14.16,735.25,0.34,VALIGA_ft49ekn4lq,25
48872,55.67,8979.27,0.34,VALIGA_ft49ekn4lq,25
48873,63.79,20176.81,0.34,VALIGA_ft49ekn4lq,25
48874,25.71,733.66,4.32,VALIGA_ft49ekn4lq,25
48875,48.57,4486.68,0.48,VALIGA_ft49ekn4lq,25
48876,57.33,8705.11,0.34,VALIGA_ft49ekn4lq,25
48877,56.28,4246.41,2.72,VALIGA_ft49ekn4lq,25
48878,21.11,533.64,2.9,VALIGA_ft49ekn4lq,25
48879,25.34,1759.56,2.16,VALIGA_ft49ekn4lq,25
48880,36.47,1876.34,0.34,VALIGA_ft49ekn4lq,25
48881,46.38,6922.81,0.34,VALIGA_ft49ekn4lq,25
48882,41.98,1970.72,3.58,VALIGA_ft49ekn4lq,25
48883,58.06,12500.2,0.34,VALIGA_ft49ekn4lq,25
48884,21.59,921.17,3.52,VALIGA_ft49ekn4lq,25
48885,63.93,4095.29,0.34,VALIGA_ft49ekn4lq,25
48886,32.94,1875.2,0.34,VALIGA_ft49ekn4lq,25
48887,8.12,186.14,0.34,VALIGA_ft49ekn4lq,25
48888,19.0,362.74,3.52,VALIGA_ft49ekn4lq,25
48889,23.6,852.15,1.43,VALIGA_ft49ekn4lq,25
48890,18.26,399.12,3.65,VALIGA_ft49ekn4lq,25
48891,14.03,238.91,0.34,VALIGA_ft49ekn4lq,25
48892,29.63,2393.15,0.34,VALIGA_ft49ekn4lq,25
48893,17.7,274.27,2.7,VALIGA_ft49ekn4lq,25
48894,43.16,3721.41,1.43,VALIGA_udd12lv72y,284
48895,23.6,772.32,3.77,VALIGA_udd12lv72y,284
48896,27.92,2337.78,1.69,VALIGA_udd12lv72y,284
48897,35.9,1431.39,0.34,VALIGA_udd12lv72y,284
48898,37.2,1963.67,2.7,VALIGA_udd12lv72y,284
48899,43.71,7451.23,2.43,VALIGA_udd12lv72y,284
48900,42.49,3448.96,1.22,VALIGA_udd12lv72y,284
48901,26.75,2687.89,1.69,VALIGA_udd12lv72y,284
48902,17.23,445.29,0.34,VALIGA_udd12lv72y,284
48903,21.08,829.29,0.34,VALIGA_udd12lv72y,284
48904,26.38,1618.56,3.02,VALIGA_udd12lv72y,284
48905,23.56,813.14,1.69,VALIGA_udd12lv72y,284
48906,16.19,545.24,1.82,VALIGA_udd12lv72y,284
48907,21.84,613.13,2.88,VALIGA_udd12lv72y,284
48908,27.05,1255.59,2.02,VALIGA_udd12lv72y,284
48909,45.31,2880.63,3.44,VALIGA_udd12lv72y,284
48910,44.92,3066.32,2.7,VALIGA_udd12lv72y,284
48911,48.86,4052.19,3.18,VALIGA_udd12lv72y,284
48912,58.92,8384.11,1.22,VALIGA_udd12lv72y,284
48913,21.55,545.7,6.63,VALIGA_udd12lv72y,284
48914,34.26,1685.99,3.02,VALIGA_udd12lv72y,284
48915,64.35,12603.45,0.34,VALIGA_udd12lv72y,284
48916,20.41,930.27,4.72,VALIGA_udd12lv72y,284
48917,17.34,416.64,3.71,VALIGA_udd12lv72y,284
48918,23.37,621.88,1.51,VALIGA_udd12lv72y,284
48919,28.33,906.73,0.34,VALIGA_udd12lv72y,284
48920,31.07,1129.15,3.63,VALIGA_udd12lv72y,284
48921,39.95,1881.91,2.36,VALIGA_udd12lv72y,284
48922,16.98,295.19,5.01,VALIGA_udd12lv72y,284
48923,31.95,1216.93,0.34,VALIGA_udd12lv72y,284
48924,24.44,712.06,2.43,VALIGA_udd12lv72y,284
48925,16.68,406.63,10.97,VALIGA_udd12lv72y,284
48926,29.93,1873.72,0.34,VALIGA_udd12lv72y,284
48927,18.16,435.28,8.45,VALIGA_udd12lv72y,284
48928,48.0,3034.37,2.43,VALIGA_udd12lv72y,284
48929,27.14,1332.23,0.34,VALIGA_udd12lv72y,284
48930,43.15,5190.66,2.26,VALIGA_udd12lv72y,284
48931,31.02,1748.07,3.11,VALIGA_udd12lv72y,284
48932,15.08,217.76,2.9,VALIGA_udd12lv72y,284
48933,53.39,3965.88,2.05,VALIGA_udd12lv72y,284
48934,28.45,863.18,2.13,VALIGA_udd12lv72y,284
48935,21.84,438.24,9.5,VALIGA_udd12lv72y,284
48936,52.71,5411.03,1.51,VALIGA_udd12lv72y,284
48937,25.18,863.86,2.16,VALIGA_udd12lv72y,284
48938,42.53,3744.6,0.34,VALIGA_udd12lv72y,284
48939,11.48,402.08,6.94,VALIGA_udd12lv72y,284
48940,51.72,5228.98,1.72,VALIGA_udd12lv72y,284
48941,22.93,957.56,0.34,VALIGA_udd12lv72y,284
48942,18.6,366.72,10.45,VALIGA_udd12lv72y,284
48943,27.95,2007.22,1.69,VALIGA_udd12lv72y,284
48944,15.92,292.24,8.85,VALIGA_udd12lv72y,284
48945,39.65,2097.51,6.22,VALIGA_udd12lv72y,284
48946,16.09,385.48,9.35,VALIGA_udd12lv72y,284
48947,28.62,960.85,2.43,VALIGA_udd12lv72y,284
48948,26.5,1610.94,4.7,VALIGA_udd12lv72y,284
48949,15.39,233.11,11.51,VALIGA_udd12lv72y,284
48950,29.13,2989.0,1.69,VALIGA_udd12lv72y,284
48951,35.31,1580.46,4.54,VALIGA_udd12lv72y,284
48952,55.26,10855.61,0.34,VALIGA_udd12lv72y,284
48953,44.66,1973.45,4.38,VALIGA_udd12lv72y,284
48954,18.99,307.36,3.11,VALIGA_udd12lv72y,284
48955,68.77,7364.24,3.18,VALIGA_udd12lv72y,284
48956,63.62,10919.29,1.69,VALIGA_udd12lv72y,284
48957,20.03,564.57,0.34,VALIGA_udd12lv72y,284
48958,38.47,2161.41,2.16,VALIGA_udd12lv72y,284
48959,59.75,11173.77,1.51,VALIGA_udd12lv72y,284
48960,27.46,1157.01,5.73,VALIGA_udd12lv72y,284
48961,25.28,705.46,2.43,VALIGA_udd12lv72y,284
48962,32.65,1185.77,3.32,VALIGA_udd12lv72y,284
48963,24.43,1002.93,1.51,VALIGA_udd12lv72y,284
48964,18.1,445.18,5.97,VALIGA_udd12lv72y,284
48965,37.77,2107.85,3.82,VALIGA_udd12lv72y,284
48966,16.86,399.35,5.01,VALIGA_udd12lv72y,284
48967,10.27,381.5,6.4,VALIGA_udd12lv72y,284
48968,34.47,1870.88,1.97,VALIGA_udd12lv72y,284
48969,16.86,435.28,3.47,VALIGA_udd12lv72y,284
48970,47.54,2642.52,9.64,VALIGA_udd12lv72y,284
48971,21.47,797.79,4.83,VALIGA_udd12lv72y,284
48972,20.54,601.53,3.63,VALIGA_udd12lv72y,284
48973,16.19,922.19,0.34,VALIGA_udd12lv72y,284
48974,43.35,2017.57,1.01,VALIGA_udd12lv72y,284
48975,42.66,6606.81,3.82,VALIGA_udd12lv72y,284
48976,51.88,4123.26,1.22,VALIGA_udd12lv72y,284
48977,48.0,4610.17,0.34,VALIGA_udd12lv72y,284
48978,35.61,1780.48,1.91,VALIGA_udd12lv72y,284
48979,22.62,778.24,0.34,VALIGA_udd12lv72y,284
48980,44.51,2945.67,3.2,VALIGA_udd12lv72y,284
48981,43.84,2049.86,2.72,VALIGA_udd12lv72y,284
48982,64.16,6787.61,1.35,VALIGA_udd12lv72y,284
48983,43.94,1927.74,3.32,VALIGA_udd12lv72y,284
48984,23.68,695.0,2.78,VALIGA_udd12lv72y,284
48985,26.85,852.94,2.26,VALIGA_udd12lv72y,284
48986,48.73,2933.28,2.36,VALIGA_udd12lv72y,284
48987,15.38,216.73,7.24,VALIGA_udd12lv72y,284
48988,60.58,14501.06,1.72,VALIGA_udd12lv72y,284
48989,27.55,1013.28,2.05,VALIGA_udd12lv72y,284
48990,18.35,388.55,5.73,VALIGA_udd12lv72y,284
48991,39.03,1784.35,2.26,VALIGA_udd12lv72y,284
48992,19.45,517.16,4.38,VALIGA_udd12lv72y,284
48993,49.1,4507.83,2.02,VALIGA_udd12lv72y,284
48994,18.1,707.85,0.34,VALIGA_hk52j4cudf,433
48995,21.42,600.62,0.34,VALIGA_hk52j4cudf,433
48996,14.16,498.28,0.34,VALIGA_hk52j4cudf,433
48997,15.51,630.87,0.34,VALIGA_hk52j4cudf,433
48998,22.93,853.74,0.34,VALIGA_hk52j4cudf,433
48999,15.08,443.81,0.34,VALIGA_hk52j4cudf,433
49000,33.11,2014.95,0.34,VALIGA_hk52j4cudf,433
49001,19.09,937.32,0.34,VALIGA_hk52j4cudf,433
